row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
16828,RESOURCING CHRISTIAN EDUCATION INTERNATIONAL,,571154204,WHEATON,IL,501(C)3,29780,,FOR RECIPIENT'S EXEMPT PURPOSE
16829,RESPIRATORY HEALTH ASSOCIATION,,362222687,CHICAGO,IL,501(C)3,35360,,FOR RECIPIENT'S EXEMPT PURPOSE
16830,RESPIRE MINISTRIES,,274059300,LAFAYETTE,LA,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
16831,RESPITE CARE INC,,840840653,FORT COLLINS,CO,501(C)3,168927,,FOR RECIPIENT'S EXEMPT PURPOSE
16832,RESPOND INC,,510163763,SOMERVILLE,MA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
16833,RESPONSIBLE DRILLING ALLIANCE,,270882901,MONTOURSVILLE,PA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
16834,RESTAURANT GIVING CIRCLE INC,,843837166,ATLANTA,GA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
16835,RESTAURANT WORKERS' COMMUNITY FOUNDATION INC,,822737963,NEW YORK CITY,NY,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
16836,RESTLESS LEGS SYNDROME FOUNDATION INC,,561784846,AUSTIN,TX,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
16837,RESTON STUDY CENTER INC,,541826300,RESTON,VA,501(C)3,11200,,FOR RECIPIENT'S EXEMPT PURPOSE
16838,RESTORATION ANGLICAN CHURCH,,272049443,ARLINGTON,VA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
16839,RESTORATION COMMUNITY CHURCH,,832088139,ST LOUIS,MO,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16840,RESTORATION COMMUNITY CHURCH OF HOUSTON,,810750513,HOUSTON,TX,501(C)3,16301,,FOR RECIPIENT'S EXEMPT PURPOSE
16841,RESTORATION COMMUNITY CHURCH OF NAPERVILE,,272401434,NAPERVILLE,IL,501(C)3,56000,,FOR RECIPIENT'S EXEMPT PURPOSE
16842,RESTORATION HOUSE OF EAST TENNESSEE,,205775672,KNOXVILLE,TN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16843,RESTORATION IMMIGRATION LEGAL AID,,833874634,ARLINGTON,VA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16844,RESTORATION MINISTRIESINC,,363896969,ROCKFORD,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16845,RESTORATION PROJECT,,273144717,FORT COLLINS,CO,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
16846,RESTORATION ROAD CHURCH,,473619992,SNOHOMISH,WA,501(C)3,14400,,FOR RECIPIENT'S EXEMPT PURPOSE
16847,RESTORATION TRAINING CENTER NFP,,873111379,FORT WORTH,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16848,RESTORE AUSTIN CHURCH,,472112956,AUSTIN,TX,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16849,RESTORE HOPE MINISTRIES INC,,731037026,TULSA,OK,501(C)3,14500,,FOR RECIPIENT'S EXEMPT PURPOSE
16850,RESTORE INTERNATIONAL,,830417128,SAN DIEGO,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16851,RESTORE NYC INC,,202390142,NEW YORK CITY,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16852,RESTORE TEXAS MINISTRIES,,465573449,HUNTSVILLE,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16853,RESULTS FOR DEVELOPMENT INSTITUTE INC,,208530747,WASHINGTON,DC,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
16854,RESURGE INTERNATIONAL,,237297770,SUNNYVALE,CA,501(C)3,705917,,FOR RECIPIENT'S EXEMPT PURPOSE
16855,RESURRECTION,,201542186,PITTSBURGH,PA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16856,RESURRECTION BROOKLYN PRESBYTERIAN CHURCH EPC,,050607115,BROOKLYN,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16857,RESURRECTION CATHOLIC CHURCH - DESTIN FL,,593291551,MIRAMAR BEACH,FL,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16858,RESURRECTION LIFE FULL GOSPEL CHURCH,,237025391,WYOMING,MI,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
16859,RESURRECTION LUTHERAN CHURCH,,860559725,TUCSON,AZ,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
16860,RESURRECTION LUTHERAN CHURCH,,411497448,ST JOSEPH,MN,501(C)3,13750,,FOR RECIPIENT'S EXEMPT PURPOSE
16861,RESURRECTION LUTHERAN CHURCH,,141515753,CAIRO,NY,501(C)3,22990,,FOR RECIPIENT'S EXEMPT PURPOSE
16862,RESURRECTION OAKLAND CHURCH,,824076145,OAKLAND,CA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
16863,RESURRECTION PRESBYTERIAN CHURCH OF ORANGE COUNTY,,465127468,FULLERTON,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16864,RETHINK FOOD USA INC,,852420028,NEW YORK CITY,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16865,RETHINK PRIORITIES,,843896318,SAN FRANCISCO,CA,501(C)3,903002,,FOR RECIPIENT'S EXEMPT PURPOSE
16866,RETHINK YOUR FOOD INC,,842273554,SUNRISE,FL,501(C)3,77500,,FOR RECIPIENT'S EXEMPT PURPOSE
16867,RETINA FOUNDATION OF THE SOUTHWEST,,510151514,DALLAS,TX,501(C)3,101000,,FOR RECIPIENT'S EXEMPT PURPOSE
16868,RETIRED RACEHORSE PROJECT LTD,,271622725,EDGEWATER,MD,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
16869,RETREAT INC,,112862256,EAST HAMPTON,NY,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16870,RETRO REPORT INC,,273504415,NEW YORK CITY,NY,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
16871,RETT SYNDROME RESEARCH TRUST INC,,260687439,TRUMBULL,CT,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
16872,RETURN TO FREEDOM INC,,061484961,LOMPOC,CA,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
16873,RETURNING CITIZENS SUPPORT GROUP,,873388703,NEWARK,NJ,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
16874,REUNION CHURCH,,752731802,DALLAS,TX,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
16875,REUNITY RESOURCES,,452298696,SANTA FE,NM,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16876,REUSE ALLIANCE,,202196915,SANTA ROSA,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16877,REUT USA,,203585888,WOODLAND HILLS,CA,501(C)3,105000,,FOR RECIPIENT'S EXEMPT PURPOSE
16878,REVEILLE METHODIST CHURCH,,540563005,RICHMOND,VA,501(C)3,54000,,FOR RECIPIENT'S EXEMPT PURPOSE
16879,RE-VISION INC,,455375164,MURFREESBORO,TN,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
16880,REVITALIZATION 2000 INC,,431850453,ST LOUIS,MO,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
16881,REVIVAL,,352553987,WEST SACRAMENTO,CA,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
16882,REVIVAL MINISTRIES INTERNATIONAL INC,,593273513,TAMPA,FL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
16883,REVIVE & RESTORE,,814576399,SAUSALITO,CA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
16884,REVIVE AND THRIVE PROJECT,,901015393,GRAND RAPIDS,MI,501(C)3,8600,,FOR RECIPIENT'S EXEMPT PURPOSE
16885,REVIVE OUR HEARTS MINISTRIES,,933018289,NILES,MI,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16886,REVIVED SOLDIERS UKRAINE,,475315018,ORLANDO,FL,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16887,REVOLUTION SCHOOL CORPORATION,,831371202,PHILADELPHIA,PA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16888,REWIRE,,873015921,KAILUA KONA,HI,501(C)3,5250,,FOR RECIPIENT'S EXEMPT PURPOSE
16889,REYNOLDS HOCKEY ACADEMY,,364859538,RICHMOND,TX,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16890,RHEMA BIBLE CHURCH,,751226882,TULSA,OK,501(C)3,245845,,FOR RECIPIENT'S EXEMPT PURPOSE
16891,RHEUMATOLOGY RESEARCH FOUNDATION,,581654301,BROOKHAVEN,GA,501(C)3,14500,,FOR RECIPIENT'S EXEMPT PURPOSE
16892,RHIZOMATICA COMMUNICATIONS,,822312281,PHILADELPHIA,PA,501(C)3,70000,,FOR RECIPIENT'S EXEMPT PURPOSE
16893,RHIZOME COMMUNICATIONS INC,,133995725,NEW YORK CITY,NY,501(C)3,41000,,FOR RECIPIENT'S EXEMPT PURPOSE
16894,RHIZOME DC,,473844095,WASHINGTON,DC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16895,RHODE ISLAND ARTS FOUNDATION AT NEWPORT INC,,050319134,NEWPORT,RI,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
16896,RHODE ISLAND COMMUNITY FOOD BANK ASSOCIATION,,050395601,PROVIDENCE,RI,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
16897,RHODE ISLAND HOSPITAL,,050258954,PROVIDENCE,RI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16898,RHODE ISLAND PUBLIC RADIO,,050498502,PROVIDENCE,RI,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16899,RHODE ISLAND SCHOOL OF DESIGN,,050258956,PROVIDENCE,RI,501(C)3,33000,,FOR RECIPIENT'S EXEMPT PURPOSE
16900,RHODE ISLAND ZOOLOGICAL SOCIETY,,056016675,PROVIDENCE,RI,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16901,RHODES COLLEGE,,620476301,MEMPHIS,TN,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
16902,RIA INC - READYINSPIREACT,,462837911,FRAMINGHAM,MA,501(C)3,68000,,FOR RECIPIENT'S EXEMPT PURPOSE
16903,RICHARD DAVID KANN MELANOMA TASK FORCE INC,,650653295,WEST PALM BEACH,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16904,RICHARD HUGO HOUSE,,911718383,SEATTLE,WA,501(C)3,80000,,FOR RECIPIENT'S EXEMPT PURPOSE
16905,RICHARD J CARON FOUNDATION,,236050680,WERNERSVILLE,PA,501(C)3,349900,,FOR RECIPIENT'S EXEMPT PURPOSE
16906,RICHMOND BALLET INC,,546049848,RICHMOND,VA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
16907,RICHMOND CENTER FOR CHRISTIAN STUDY,,270363662,HENRICO,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16908,RICHMOND COMMUNITY COLLEGE FOUNDATION INC,,561364070,HAMLET,NC,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
16909,RICHMOND FRIENDS OF THE HOMELESS LTD,,541601100,MOSELEY,VA,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
16910,RICHMOND HILL,,541360535,RICHMOND,VA,501(C)3,60500,,FOR RECIPIENT'S EXEMPT PURPOSE
16911,RICHMOND LAND,,833335321,RICHMOND,CA,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
16912,RICHMOND NEIGHBORHOOD HOUSING SERVICES INC,,942791683,RICHMOND,CA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
16913,RICHMOND PUBLIC SCHOOLS EDUCATION FOUNDATION INC,,542025186,RICHMOND,VA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16914,RICHMOND REPRODUCTIVE FREEDOM PROJECT,,383835776,RICHMOND,VA,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
16915,RICHMOND SPCA,,540506328,RICHMOND,VA,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
16916,RICHMOND SYMPHONY,,546024033,RICHMOND,VA,501(C)3,43000,,FOR RECIPIENT'S EXEMPT PURPOSE
16917,RICK AND MICK VIGNEULLE MINISTRIES,,630893353,WILSONVILLE,AL,501(C)3,5100,,FOR RECIPIENT'S EXEMPT PURPOSE
16918,RIDE PROVIDE INC,,432003870,ARVADA,CO,501(C)3,46500,,FOR RECIPIENT'S EXEMPT PURPOSE
16919,RIDER UNIVERSITY,,210650678,LAWRENCEVILLE,NJ,501(C)3,7498,,FOR RECIPIENT'S EXEMPT PURPOSE
16920,RIDGE COMMUNITY CHURCH,,352586980,SPRING,TX,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16921,RIDGECREST FOUNDATION INC,,852868521,RIDGECREST,NC,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
16922,RIDGEFIELD LIBRARY ASSOCIATION INC,,060692378,RIDGEFIELD,CT,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
16923,RIDGEVIEW FOUNDATION,,411328097,WACONIA,MN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16924,RIDGEWOOD PUBLIC LIBRARY FOUNDATION INC,,223845417,RIDGEWOOD,NJ,501(C)3,17167,,FOR RECIPIENT'S EXEMPT PURPOSE
16925,RIDING EMPHASIZING INDIVIDUAL NEEDS AND STRENGTHS,,330035455,FALLBROOK,CA,501(C)3,28500,,FOR RECIPIENT'S EXEMPT PURPOSE
16926,RIGHT FROM THE HEART MINISTRIES INC,,581995651,MARIETTA,GA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
16927,RIGHT SHARING OF WORLD RESOURCES,,311636209,RICHMOND,IN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16928,RIGHT TO DEMOCRACY PROJECT,,462079939,WASHINGTON,DC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16929,RIGHT TO LIFE OF MICHIGAN EDUCATIONAL FUND,,382647413,WYOMING,MI,501(C)3,8267,,FOR RECIPIENT'S EXEMPT PURPOSE
16930,RIGHT TO THE CITY ALLIANCE,,943462187,BROOKLYN,NY,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
16931,RINGWOOD BOROUGH VOLUNTEER FIRE CO,,300870037,RINGWOOD,NJ,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16932,RIO GRANDE COMMUNITY DEVELOPMENT CORPORATION,,850348445,ALBUQUERQUE,NM,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16933,RIPE FOR HARVEST WORLD OUTREACH,,202322235,EUGENE,OR,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
16934,RIPLEY WATERFOWL CONSERVANCY,,510280202,LITCHFIELD,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16935,RIPON COLLEGE,,390826049,RIPON,WI,501(C)3,4196000,,FOR RECIPIENT'S EXEMPT PURPOSE
16936,RIPPLE AFRICA INC,,262059213,TUCSON,AZ,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
16937,RISE AGAINST HUNGER,,161541024,RALEIGH,NC,501(C)3,25346,,FOR RECIPIENT'S EXEMPT PURPOSE
16938,RISE CITY CHURCH,,455266773,LAKESIDE,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16939,RISE EDUCATION FUND,,843954465,SHERMAN OAKS,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16940,RISE FOUNDATION,,850522536,WAYNESBORO,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16941,RISE INTERNATIONAL NFP,,364435162,NORTHFIELD,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16942,RISE UP 2 THRIVE INC,,883172722,CASCADE,ID,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
16943,RISE UP INDUSTRIES,,800908912,SANTEE,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16944,RISE UP NORTHEAST OHIO,,844607396,CLEVELAND,OH,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
16945,RISE WISCONSIN INC,,912064768,MADISON,WI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16946,RISE INCORPORATED,,410972476,FRIDLEY,MN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16947,RISEN CHRIST CATHOLIC PARISH IN DENVER,,840579057,DENVER,CO,501(C)3,34305,,FOR RECIPIENT'S EXEMPT PURPOSE
16948,RISEN CHRIST SCHOOL,,411748146,MINNEAPOLIS,MN,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
16949,RISEUP LABS,,204204809,LACEY,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16950,RISHI VALLEY ALUMNI ASSOCIATION INC,,812861072,HARTFORD,WI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16951,RISING CHURCH,,460887041,LAWRENCEVILLE,GA,501(C)3,86354,,FOR RECIPIENT'S EXEMPT PURPOSE
16952,RISING LEADERS INC,,843427361,WEST CHESTER,OH,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
16953,RISING LEADERS OF NORTH FLORIDA INC,,593577327,ST AUGUSTINE,FL,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
16954,RISING STAR OUTREACH INC,,020532420,PROVO,UT,501(C)3,5720,,FOR RECIPIENT'S EXEMPT PURPOSE
16955,RISING STARR HORSE RESCUE,,474027991,WILTON,CT,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16956,RISING TIDE INTERNATIONAL INC,,651092932,SARASOTA,FL,501(C)3,135450,,FOR RECIPIENT'S EXEMPT PURPOSE
16957,RITCHIE COUNTY HUMANE SOCIETY,,550715104,HARRISVILLE,WV,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
16958,RITTER CENTER,,942675517,SAN RAFAEL,CA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
16959,RIVANNA CONSERVATION ALLIANCE,,520194008,CHARLOTTESVILLE,VA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
16960,RIVER BEND FOOD RESERVOIR,,363147342,DAVENPORT,IA,501(C)3,59700,,FOR RECIPIENT'S EXEMPT PURPOSE
16961,RIVER CHURCH OF THE SOUTH BAY,,830475685,VALLEY VILLAGE,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16962,RIVER CITY CHURCH,,320471517,DUBUQUE,IA,501(C)3,37200,,FOR RECIPIENT'S EXEMPT PURPOSE
16963,RIVER CITY FOOD BANK,,911851398,SACRAMENTO,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
16964,RIVER CITY VINEYARD COMMUNITY CHURCH - NEW BRAUNFE,,742865404,NEW BRAUNFELS,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16965,RIVER CROSSING YOUNG MEN'S CHRISTIAN ASSOCIATION,,231903158,DOYLESTOWN,PA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
16966,RIVER FOOD PANTRY,,204179749,MADISON,WI,501(C)3,549000,,FOR RECIPIENT'S EXEMPT PURPOSE
16967,RIVER GLEN CHRISTIAN CHURCH INC,,391863174,WAUKESHA,WI,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
16968,RIVER HERITAGE CONSERVANCY INC,,814538349,JEFFERSONVILLE,IN,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
16969,RIVER OAK CHURCH,,541960844,CHESAPEAKE,VA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
16970,RIVER OF LIFE CHRISTIAN CHURCH,,943219288,SANTA CLARA,CA,501(C)3,81000,,FOR RECIPIENT'S EXEMPT PURPOSE
16971,RIVER OF LIFE CHURCH,,203420513,GUILDERLAND,NY,501(C)3,9750,,FOR RECIPIENT'S EXEMPT PURPOSE
16972,RIVER OF LIFE FOUNDATION,,205427262,SANTA CLARA,CA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
16973,RIVER PHOENIX CENTER FOR PEACE BUILDING INC,,593179952,GAINESVILLE,FL,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16974,RIVER RAISIN CENTRE FOR THE ARTS INC,,382770326,MONROE,MI,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
16975,RIVER ROAD CHURCH BAPTIST,,540718428,HENRICO,VA,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
16976,RIVER ROAD UNITERIAN CHURCH,,526019243,BETHESDA,MD,501(C)3,19000,,FOR RECIPIENT'S EXEMPT PURPOSE
16977,RIVER VALLEY ANIMAL RESCUE INC,,454966385,MOMENCE,IL,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
16978,RIVER VALLEY COMMONS CORPORATION,,844418776,PLAIN,WI,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16979,RIVER WEST CHURCH,,931028863,LAKE OSWEGO,OR,501(C)3,24400,,FOR RECIPIENT'S EXEMPT PURPOSE
16980,RIVERBEND BAPTIST CHURCH,,742049584,AUSTIN,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16981,RIVERBEND ENVIRONMENTAL EDUCATION CENTER,,237455526,GLADWYNE,PA,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
16982,RIVERBRROK RESIDENCE INC,,043327968,STOCKBRIDGE,MA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16983,RIVERDALE COUNTRY SCHOOL INC,,131740483,BRONX,NY,501(C)3,430000,,FOR RECIPIENT'S EXEMPT PURPOSE
16984,RIVERDALE JEWISH CENTER,,131880804,BRONX,NY,501(C)3,36570,,FOR RECIPIENT'S EXEMPT PURPOSE
16985,RIVERDALE MINYAN,,475083216,BRONX,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16986,RIVERDALE SCHOOL DISTRICT FOUNDATION,,943187982,LAKE OSWEGO,OR,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16987,RIVERKEEPER INC,,133204621,OSSINING,NY,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
16988,RIVERLAND HILLS BAPTIST CHURCH,,570506678,IRMO,SC,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
16989,RIVERLIFE,,311674160,PITTSBURGH,PA,501(C)3,70000,,FOR RECIPIENT'S EXEMPT PURPOSE
16990,RIVEROAKS REFORMED PRESBYTERIAN CHURCH,,621194689,GERMANTOWN,TN,501(C)3,12057,,FOR RECIPIENT'S EXEMPT PURPOSE
16991,RIVERPARK CENTER INC,,611147328,OWENSBORO,KY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16992,RIVERS ALLIANCE OF CONNECTICUT INC,,061361719,LITCHFIELD,CT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
16993,RIVERS CROSSING COMMUNITY CHURCH,,208550782,KINGS MILLS,OH,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
16994,RIVERSIDE BAPTIST CHURCH,,596080507,FORT MYERS,FL,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
16995,RIVERSIDE COMMUNITY CARE INC,,043097170,DEDHAM,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16996,RIVERSIDE FOUNDATION,,362880335,LINCOLNSHIRE,IL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
16997,RIVERSIDE HAWKS HOPE HEALTH AND HOOPS CORPORATION,,061750000,NEW YORK CITY,NY,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
16998,RIVERSIDE LIFE SERVICES,,330738512,RIVERSIDE,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
16999,RIVERSIDE MUSEUM ASSOCIATES,,956105665,RIVERSIDE,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
17000,RIVERSIDE PARK ASSOCIATION,,452717796,OAKMONT,PA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
17001,RIVERSIDE PARK CONSERVANCY INC,,133443825,NEW YORK CITY,NY,501(C)3,28000,,FOR RECIPIENT'S EXEMPT PURPOSE
17002,RIVERSIDE THEATRE INC,,591764305,VERO BEACH,FL,501(C)3,68000,,FOR RECIPIENT'S EXEMPT PURPOSE
17003,RIVERSIDE UNITED METHODIST CHURCH,,314414898,UPPER ARLINGTON,OH,501(C)3,34000,,FOR RECIPIENT'S EXEMPT PURPOSE
17004,RIVERSTONE CHURCH,,850165492,FARMINGTON,NM,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
17005,RIVERSTONE INTERNATIONAL SCHOOL INC,,841373475,BOISE,ID,501(C)3,10100,,FOR RECIPIENT'S EXEMPT PURPOSE
17006,RIVERTON PARK UNITED METHODIST CHURCH OF SEATTLE,,910845808,TUKWILA,WA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
17007,RIVERTREE ACADEMY INC,,452668753,FORT WORTH,TX,501(C)3,51500,,FOR RECIPIENT'S EXEMPT PURPOSE
17008,RIVERVIEW INTERNATIONAL CENTER INC,,475455666,COLUMBUS,OH,501(C)3,14500,,FOR RECIPIENT'S EXEMPT PURPOSE
17009,RIVERVIEW SDA CHURCH,,472337914,RENO,NV,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17010,RIVERWAY CHURCH,,273291376,CHAMPLIN,MN,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
17011,RIVERWOOD COMMUNITY CHAPEL,,341786313,KENT,OH,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
17012,RIVERWOODS CHRISTIAN CENTER DBA FOX VALLEY CHRISTI,,362911588,ST CHARLES,IL,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
17013,RIVERWORKS DEVELOPMENT CORPORATION,,391731739,MILWAUKEE,WI,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
17014,RIVET GLOBAL,,873214262,DORCHESTER,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
17015,RIVKIN CENTER FOR OVARIAN CANCER,,912054035,SEATTLE,WA,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
17016,RMI,,742244146,BOULDER,CO,501(C)3,195534,,FOR RECIPIENT'S EXEMPT PURPOSE
