row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
24809,TRUSTEES OF UNION COLLEGE,,14-1338580,SCHENECTADY,NY,501(C)3,171000,,FOR RECIPIENT'S EXEMPT PURPOSE
24810,TRUSTEES OF WESTMINSTER SCHOOL INC,,06-0646960,SIMSBURY,CT,501(C)3,27500,,FOR RECIPIENT'S EXEMPT PURPOSE
24811,TRUTH CONNECT,,45-4821552,JOHNSTOWN,PA,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
24812,TRUTH CONSCIOUSNESS,,84-6116257,TUCSON,AZ,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
24813,TRUTH FOR LIFE,,34-1787585,SOLON,OH,501(C)3,44100,,FOR RECIPIENT'S EXEMPT PURPOSE
24814,TRUTH IN MEDIA COOPERATIVE,,88-0818239,ALEXANDRIA,VA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
24815,TSIC INC,,59-3331584,DAVIE,FL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24816,TU NIDITO CHILDREN AND FAMILY SERVICES,,86-0769031,TUCSON,AZ,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
24817,TUBMAN,,41-1240048,MINNEAPOLIS,MN,501(C)3,18500,,FOR RECIPIENT'S EXEMPT PURPOSE
24818,TUCKALEECHEE UNITED METHODISTS CHURCH INC,,46-4541710,TOWNSEND,TN,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
24819,TUCKER FIRST UNITED METHODIST CHURCH,,58-6011835,TUCKER,GA,501(C)3,9700,,FOR RECIPIENT'S EXEMPT PURPOSE
24820,TUCKSTON UNITED METHODIST CHURCH,,58-1332469,ATHENS,GA,501(C)3,15800,,FOR RECIPIENT'S EXEMPT PURPOSE
24821,TUCSON BOTANICAL GARDENS,,23-7037310,TUCSON,AZ,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24822,TUCSON CENTER FOR WOMEN AND CHILDREN,,86-0312162,TUCSON,AZ,501(C)3,55000,,FOR RECIPIENT'S EXEMPT PURPOSE
24823,TUCSON DESERT SONG FESTIVAL,,27-3777745,TUCSON,AZ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24824,TUCSON INTERFAITH HIV-AIDS NETWORK INC,,86-0819574,TUCSON,AZ,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
24825,TUCSON MEDICAL CENTER FOUNDATION,,86-0504015,TUCSON,AZ,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24826,TUCSON MUSEUM OF ART,,86-6006371,TUCSON,AZ,501(C)3,43500,,FOR RECIPIENT'S EXEMPT PURPOSE
24827,TUCSON SYMPHONY SOCIETY,,86-0107538,TUCSON,AZ,501(C)3,27950,,FOR RECIPIENT'S EXEMPT PURPOSE
24828,TUCSON WILDLIFE CENTER,,86-1001344,TUCSON,AZ,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
24829,TUDOR PLACE FOUNDATION INC,,52-6070337,WASHINGTON,DC,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
24830,TUFTS MEDICAL CENTER PARENT INC,,04-3400617,BOSTON,MA,501(C)3,36500,,FOR RECIPIENT'S EXEMPT PURPOSE
24831,TUITION SUPPORT FUND INC,,93-4287756,CLEMENTON,NJ,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24832,TULEYOME,,68-0522325,WOODLAND,CA,501(C)3,5200,,FOR RECIPIENT'S EXEMPT PURPOSE
24833,TULSA COMMUNITY COLLEGE FOUNDATION,,23-7103807,TULSA,OK,501(C)3,28000,,FOR RECIPIENT'S EXEMPT PURPOSE
24834,TULSA COMMUNITY FOUNDATION,,73-1554474,TULSA,OK,501(C)3,252000,,FOR RECIPIENT'S EXEMPT PURPOSE
24835,TUN TAVERN LEGACY FOUNDATION INC,,86-2185994,CHURCHVILLE,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24836,TUOLUMNE RIVER PRESERVATION TRUST,,94-2834151,SONORA,CA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
24837,TUPELO CHILDRENS MANSION MINISTRIES INC,,64-0322607,TUPELO,MS,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
24838,TUPPER ARTS,,82-4186197,TUPPER LAKE,NY,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
24839,TUPPER LAKE CENTRAL SCHOOL DISTRICT,,15-6002402,TUPPER LAKE,NY,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
24840,TURNAROUND INC,,52-1159135,TOWSON,MD,501(C)3,85000,,FOR RECIPIENT'S EXEMPT PURPOSE
24841,TURNAROUND TUESDAY INC,,83-3204982,BALTIMORE,MD,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
24842,TURNING POINT FOR GOD,,33-0095805,LAKESIDE,CA,501(C)3,334300,,FOR RECIPIENT'S EXEMPT PURPOSE
24843,TURNING POINT INC,,38-2292020,MOUNT CLEMENS,MI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
24844,TURNING POINT OF LEHIGH VALLEY INC,,23-2100651,ALLENTOWN,PA,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
24845,TURNING POINT SCHOOL,,95-2668485,CULVER CITY,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24846,TURNING POINT USA INC,,80-0835023,INDIANAPOLIS,IN,501(C)3,607156,,FOR RECIPIENT'S EXEMPT PURPOSE
24847,TURNING POINT WOMENS COUNSELING AND ADVOCACY CENTE,,45-4043191,YORK,PA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
24848,TURNOUT ACTIVISM INC,,83-3917641,CAMBRIDGE,MA,501(C)3,160000,,FOR RECIPIENT'S EXEMPT PURPOSE
24849,TURTLE CONSERVANCY,,20-2899240,OJAI,CA,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
24850,TURTLE MOUNTAIN ANIMAL RESCUE A COR PORATION,,81-2435858,ROLLA,ND,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
24851,TUSCUMBIA CHURCH OF CHRIST,,63-0636710,TUSCUMBIA,AL,501(C)3,119900,,FOR RECIPIENT'S EXEMPT PURPOSE
24852,TUSKEGEE UNIVERSITY,,63-0288878,TUSKEGEE INSTITUTE,AL,501(C)3,17000,,FOR RECIPIENT'S EXEMPT PURPOSE
24853,TUSTIN PUBLIC SCHOOL FOUNDATION,,33-0353928,TUSTIN,CA,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
24854,TUTTLE CHRISTIAN CHURCH,,73-1112371,TUTTLE,OK,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
24855,TWIN BRANCH BIBLE CHURCH,,35-1158641,MISHAWAKA,IN,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24856,TWIN CITIES GAY MENS CHORUS,,41-1428329,MINNEAPOLIS,MN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24857,TWIN CITIES PUBLIC TELEVISION INC,,41-0769851,SAINT PAUL,MN,501(C)3,62500,,FOR RECIPIENT'S EXEMPT PURPOSE
24858,TWIN CITIES RISE,,41-1761118,MINNEAPOLIS,MN,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
24859,TWIN CITY MISSION,,74-1533639,BRYAN,TX,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
24860,TWIN LAKES BAPTIST CHURCH,,94-1251128,APTOS,CA,501(C)3,46500,,FOR RECIPIENT'S EXEMPT PURPOSE
24861,TWIN LAKES CAMP INCORPORATED,,82-1059913,HILLSBORO,IN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24862,TWIN LAKES FOOD BANK,,68-0225605,FOLSOM,CA,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
24863,TWIN OAKS CHURCH,,90-0512523,FORT WORTH,TX,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
24864,TWIN PINES HOUSING TRUST,,22-2809527,WHITE RIV JCT,VT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24865,TWIN STATE CHRISTIAN COUNSELING INC,,80-0618018,WHITE RIVER JUNCTION,VT,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
24866,TWIN VALLEY PLAYERS,,23-2299789,MILLERSBURG,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24867,TWIRL TO THE WORLD FOUNDATION,,47-2204154,CHARLOTTE,NC,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24868,TWLOHA INC,,26-0789229,MELBOURNE,FL,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
24869,TWO BIKES,,85-3640295,KNOXVILLE,TN,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
24870,TWO CITIES CHURCH,,81-2172203,WINSTON SALEM,NC,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24871,TWO CROWS REVIVAL,,93-4793766,SPRING GREEN,WI,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24872,TWO EAST SIXTY SECOND STREET FOUNDATION,,31-1775158,NEW YORK,NY,501(C)3,126000,,FOR RECIPIENT'S EXEMPT PURPOSE
24873,TWO FOUNDATION,,46-3258319,CHAGRIN FALLS,OH,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
24874,TWO RIVERS CHURCH OF CHATTANOOGA,,30-0797147,OOLTEWAH,TN,501(C)3,295200,,FOR RECIPIENT'S EXEMPT PURPOSE
24875,TWO STATE YOUNG MENS CHRISTIAN ASSOCIATION,,04-2105946,BECKET,MA,501(C)3,51000,,FOR RECIPIENT'S EXEMPT PURPOSE
24876,TX HILL COUNTRY SHOOTING CLUB INC,,81-0697644,COMFORT,TX,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24877,TYING VINES INC,,45-0647869,GETTYSBURG,PA,501(C)3,38500,,FOR RECIPIENT'S EXEMPT PURPOSE
24878,TYLER CLEMENTI FOUNDATION INC,,27-3751181,HARRISON,NJ,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
24879,TYNDALE CHRISTIAN SCHOOL,,93-2757926,ARLINGTON,VA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
24880,TZEDEK DC INC,,81-2208907,WASHINGTON,DC,501(C)3,10400,,FOR RECIPIENT'S EXEMPT PURPOSE
24881,TZIVOS HASHEM,,11-2872082,BROOKLYN,NY,501(C)3,210000,,FOR RECIPIENT'S EXEMPT PURPOSE
24882,TZOHAR ISRAEL FOUNDATION,,88-2429876,WOODMERE,NY,501(C)3,282000,,FOR RECIPIENT'S EXEMPT PURPOSE
24883,U C SAN DIEGO FOUNDATION,,95-2872494,LA JOLLA,CA,501(C)3,2193550,,FOR RECIPIENT'S EXEMPT PURPOSE
24884,U C SANTA CRUZ FOUNDATION,,23-7394590,SANTA CRUZ,CA,501(C)3,117000,,FOR RECIPIENT'S EXEMPT PURPOSE
24885,U M FOUNDATION,,86-3756455,LOS ANGELES,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24886,U S COMMITTEE FOR REFUGEES AND IMMIGRANTS INC,,13-1878704,ARLINGTON,VA,501(C)3,32800,,FOR RECIPIENT'S EXEMPT PURPOSE
24887,U S FRIEND OF YAD EZRAH,,13-3887075,MONSEY,NY,501(C)3,214600,,FOR RECIPIENT'S EXEMPT PURPOSE
24888,U S LAND CONSERVANCY INC,,45-4422757,ZACHARY,LA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24889,U S SPACE & ROCKET CENTER EDUCATION FOUNDATION,,63-1265839,HUNTSVILLE,AL,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24890,UA TORCH ADVON INC,,93-3291255,SAN DIEGO,CA,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
24891,UASPIRE INC,,46-1314848,BOSTON,MA,501(C)3,102500,,FOR RECIPIENT'S EXEMPT PURPOSE
24892,UATX,,87-1925354,AUSTIN,TX,501(C)3,26389500,,FOR RECIPIENT'S EXEMPT PURPOSE
24893,UB GLOBAL,,35-1075777,HUNTINGTON,IN,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24894,UBORATZ INC,,82-5333929,ALPHARETTA,GA,501(C)3,162500,,FOR RECIPIENT'S EXEMPT PURPOSE
24895,UBUNTU CENTER FOR PEACE,,81-1160095,JAMAICA PLAIN,MA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
24896,UBUNTU THEATER PROJECT INC,,46-5365654,OAKLAND,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24897,UC HASTINGS FOUNDATION,,23-7135898,SAN FRANCISCO,CA,501(C)3,251500,,FOR RECIPIENT'S EXEMPT PURPOSE
24898,UC SANTA BARBARA FOUNDATION,,23-7314834,SANTA BARBARA,CA,501(C)3,289000,,FOR RECIPIENT'S EXEMPT PURPOSE
24899,UCAN,,36-2167937,CHICAGO,IL,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
24900,UDS HOME MEDICAL EQUIPMENT LLC,,27-3785544,LANCASTER,PA,501(C)3,80000,,FOR RECIPIENT'S EXEMPT PURPOSE
24901,UE RESEARCH AND EDUCATION FUND,,25-1740134,PITTSBURGH,PA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24902,UGM OF DALLAS,,75-6003612,DALLAS,TX,501(C)3,6400,,FOR RECIPIENT'S EXEMPT PURPOSE
24903,U-GO INITIATIVE,,87-2788480,SOLANA BEACH,CA,501(C)3,84000,,FOR RECIPIENT'S EXEMPT PURPOSE
24904,UINTAH BASIN FAITH BASED RECOVERY FOUNDATION,,82-5234458,ROOSEVELT,UT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24905,UKANDU,,46-4296454,PORTLAND,OR,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
24906,UKRAINE AID,,88-1620649,GREAT FALLS,VA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24907,UKRAINE AID INTERNATIONAL,,88-1848788,WESTPORT,CT,501(C)3,8300,,FOR RECIPIENT'S EXEMPT PURPOSE
24908,UKRAINE DEFENSE FUND INC,,88-1334436,CAMPBELL,CA,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
24909,UKRAINE DEFENSE SUPPORT,,92-2693929,BELLEVUE,WA,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
24910,UKRAINE FOCUS,,51-0280183,LYNDHURST,VA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
24911,UKRAINE FREEDOM FUND,,88-1555943,AFTON,WY,501(C)3,46000,,FOR RECIPIENT'S EXEMPT PURPOSE
24912,UKRAINE FREEDOM PROJECT,,93-3381452,ALEXANDRIA,VA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
24913,UKRAINE FRONT LINE INC,,88-1969053,FAIRFAX,VA,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
24914,UKRAINE GLOBAL SCHOLARS FOUNDATION,,81-0847939,BOSTON,MA,501(C)3,80000,,FOR RECIPIENT'S EXEMPT PURPOSE
24915,UKRAINE HOUSE DC FOUNDATION INC,,87-2080907,WASHINGTON,DC,501(C)3,337180,,FOR RECIPIENT'S EXEMPT PURPOSE
24916,UKRAINE PARTNERSHIP FOUNDATION,,27-4595107,CHESTERFIELD,MO,501(C)3,5600,,FOR RECIPIENT'S EXEMPT PURPOSE
24917,UKRAINE TRUSTCHAIN,,88-1192170,EVANSTON,IL,501(C)3,52000,,FOR RECIPIENT'S EXEMPT PURPOSE
24918,UKRAINIAN ALLIANCE,,99-4293290,VANCOUVER,WA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24919,UKRAINIAN AMERICAN HOUSE,,83-3993982,RNCHO CORDOVA,CA,501(C)3,46000,,FOR RECIPIENT'S EXEMPT PURPOSE
24920,UKRAINIAN CATHOLIC EDUCATION FOUNDATION,,36-4126296,CHICAGO,IL,501(C)3,231000,,FOR RECIPIENT'S EXEMPT PURPOSE
24921,UKRAINIAN MUSEUM,,13-2887818,NEW YORK,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24922,UKRAINIANS OF COLORADO,,47-1594449,LAKEWOOD,CO,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24923,UKRANIAN CATHOLIC METROPOLITAN ARCHEPARCHY OF PHIL,,23-1986964,PHILADELPHIA,PA,501(C)3,12200,,FOR RECIPIENT'S EXEMPT PURPOSE
24924,ULMAN FOUNDATION INC,,52-2057636,BALTIMORE,MD,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
24925,ULSTER IMMIGRANT DEFENSE NETWORK INC,,85-0854210,KINGSTON,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24926,ULTIMATE IMPACT INC,,81-4505027,OAKLAND,CA,501(C)3,28561,,FOR RECIPIENT'S EXEMPT PURPOSE
24927,UMASS CHAN MEDICAL SCHOOL FOUNDATION INC,,04-3108190,SHREWSBURY,MA,501(C)3,222500,,FOR RECIPIENT'S EXEMPT PURPOSE
24928,UMKC FOUNDATION,,26-0840496,KANSAS CITY,MO,501(C)3,33200,,FOR RECIPIENT'S EXEMPT PURPOSE
24929,UMOM NEW DAY CENTERS INC,,86-0521062,PHOENIX,AZ,501(C)3,10600,,FOR RECIPIENT'S EXEMPT PURPOSE
24930,UMPQUA COLLEGE FOUNDATION,,23-7287018,ROSEBURG,OR,501(C)3,8910,,FOR RECIPIENT'S EXEMPT PURPOSE
24931,UMPS CARE CHARITIES INC,,47-2451505,EDGEWATER,MD,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24932,UMS-WRIGHT CORPORATION,,63-0310782,MOBILE,AL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24933,UNBOUND,,43-1243999,KANSAS CITY,KS,501(C)3,192821,,FOR RECIPIENT'S EXEMPT PURPOSE
24934,UNBOUND NOW,,84-4960264,FORT WORTH,TX,501(C)3,72000,,FOR RECIPIENT'S EXEMPT PURPOSE
24935,UNC HEALTH FOUNDATION INC,,56-6057494,CHAPEL HILL,NC,501(C)3,392000,,FOR RECIPIENT'S EXEMPT PURPOSE
24936,UNC LAW FOUNDATION INC VAN HECKE- WETTACH CD3380,,56-0934173,CHAPEL HILL,NC,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
24937,UNC-G EXCELLENCE FOUNDATION,,56-6086393,GREENSBORO,NC,501(C)3,14500,,FOR RECIPIENT'S EXEMPT PURPOSE
24938,UNCHARTED INTERNATIONAL INC,,26-2466266,EVANSVILLE,IN,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24939,UNCHARTED MINISTRIES INC,,82-3329457,PLANO,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24940,UNCOMMON GOOD,,95-4792792,CLAREMONT,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
24941,UNCOMMON ORG INC,,83-0986671,AMAGANSETT,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24942,UNCOMMON SCHOOLS INC,,31-1488698,NEW YORK,NY,501(C)3,104500,,FOR RECIPIENT'S EXEMPT PURPOSE
24943,UNCW STUDENT AID ASSOCIATION INC,,56-6075544,WILMINGTON,NC,501(C)3,27000,,FOR RECIPIENT'S EXEMPT PURPOSE
24944,UND ALUMNI ASSOCIATION AND FOUNDATION,,45-0348296,GRAND FORKS,ND,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24945,UNDER 21,,13-3076376,NEW YORK,NY,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
24946,UNDER HIS WINGS INC,,80-0665449,MONTROSE,AL,501(C)3,52500,,FOR RECIPIENT'S EXEMPT PURPOSE
24947,UNDERSTOOD FOR ALL INC,,83-2365235,NEW YORK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24948,UNDERSTORY INITIATIVE,,83-1051907,MEDFORD,OR,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
24949,UNDOCUBLACK NETWORK INC,,86-3899115,WASHINGTON,DC,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
24950,UNDOCUMENTED MIGRATION PROJECT INC,,83-2986189,LOS ANGELES,CA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
24951,UNEGA MOUNTAIN DOG RESCUE,,85-2885996,KETCHUM,ID,501(C)3,1200000,,FOR RECIPIENT'S EXEMPT PURPOSE
24952,UNICEF USA IMPACT FUND FOR CHILDREN INC,,20-3287404,NEW YORK,NY,501(C)3,93000,,FOR RECIPIENT'S EXEMPT PURPOSE
24953,UNIDOS SOUTH OC INC,,82-3510252,SAN JUAN CAPO,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24954,UNIDOSUS,,86-0212873,WASHINGTON,DC,501(C)3,16750,,FOR RECIPIENT'S EXEMPT PURPOSE
24955,UNIFIED COMMUNITY CONNECTIONS INC,,52-0696384,SPARKS,MD,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24956,UNIFIED SCHOOL DISTRICT 248 EDUCATION FOUNDATION,,48-1081125,GIRARD,KS,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24957,UNIFIED SCHOOL DISTRICT OF ANTIGO,,39-6031462,ANTIGO,WI,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
24958,UNIFY AMERICA,,84-4723858,EVANSTON,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24959,UNION CAPITAL BOSTON INC,,47-1136081,BOSTON,MA,501(C)3,65000,,FOR RECIPIENT'S EXEMPT PURPOSE
24960,UNION CHURCH,,27-4312968,GLEN BURNIE,MD,501(C)3,18238,,FOR RECIPIENT'S EXEMPT PURPOSE
24961,UNION CHURCH IN WABAN MASS,,04-2121648,NEWTON,MA,501(C)3,6470,,FOR RECIPIENT'S EXEMPT PURPOSE
24962,UNION CHURCH OF BELGRADE LAKES UNITED METHODIST CH,,22-2510014,BELGRADE LAKES,ME,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24963,UNION CHURCH OF HINSDALE - HINSDALE IL,,36-2202896,HINSDALE,IL,501(C)3,59438,,FOR RECIPIENT'S EXEMPT PURPOSE
24964,UNION CHURCH OF LAHARPE,,37-0772996,LA HARPE,IL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
24965,UNION CITY MUSIC PROJECT,,45-3663891,WEEHAWKEN,NJ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24966,UNION CONGREGATIONAL CHURCH,,22-1494452,MONTCLAIR,NJ,501(C)3,39250,,FOR RECIPIENT'S EXEMPT PURPOSE
24967,UNION CONGREGATIONAL CHURCH INC,,06-0681816,VERNON ROCKVILLE,CT,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
24968,UNION COUNTY TORAH CENTER INC,,20-0528737,WESTFIELD,NJ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24969,UNION FOR REFORM JUDAISM,,13-1663143,NEW YORK,NY,501(C)3,209500,,FOR RECIPIENT'S EXEMPT PURPOSE
24970,UNION GOSPEL MISSION,,93-0401258,PORTLAND,OR,501(C)3,78150,,FOR RECIPIENT'S EXEMPT PURPOSE
24971,UNION GOSPEL MISSION,,46-0281018,SIOUX FALLS,SD,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
24972,UNION GOSPEL MISSION ASSOCIATION OF SPOKANE,,91-0613587,SPOKANE,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24973,UNION GOSPEL MISSION ASSOCIATION OF ST PAUL,,41-0705847,SAINT PAUL,MN,501(C)3,33409,,FOR RECIPIENT'S EXEMPT PURPOSE
24974,UNION GOSPEL MISSION OF TARRANT COUNTY,,75-6054677,FORT WORTH,TX,501(C)3,11400,,FOR RECIPIENT'S EXEMPT PURPOSE
24975,UNION LEAGUE CLUBHOUSE FOUNDATION,,45-5282023,NEW YORK,NY,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
24976,UNION MISSION,,54-0506427,NORFOLK,VA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
24977,UNION OF CONCERNED SCIENTISTS INC,,04-2535767,CAMBRIDGE,MA,501(C)3,973551,,FOR RECIPIENT'S EXEMPT PURPOSE
24978,UNION OF ORTHODOX JEWISH CONGREGATIONS OF AMERICA,,13-5623717,NEW YORK,NY,501(C)3,827505,,FOR RECIPIENT'S EXEMPT PURPOSE
24979,UNION PRESBYTERIAN SEMINARY,,54-0506428,RICHMOND,VA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
24980,UNION RESCUE MISSION,,95-1709293,LOS ANGELES,CA,501(C)3,40820,,FOR RECIPIENT'S EXEMPT PURPOSE
24981,UNION RESCUE MISSION OF WICHITA INC,,48-0625837,WICHITA,KS,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
24982,UNION STATION HOMELESS SERVICES,,95-3958741,PASADENA,CA,501(C)3,37500,,FOR RECIPIENT'S EXEMPT PURPOSE
24983,UNION THEOLOGICAL SEMINARY,,13-1624238,NEW YORK,NY,501(C)3,137753,,FOR RECIPIENT'S EXEMPT PURPOSE
24984,UNION UNITED METHODIST CHURCH,,37-0681562,BELLEVILLE,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24985,UNION UNIVERSITY,,62-0516509,JACKSON,TN,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
24986,UNITARIAN CHURCH IN SUMMIT,,22-1508563,SUMMIT,NJ,501(C)3,6250,,FOR RECIPIENT'S EXEMPT PURPOSE
24987,UNITARIAN CHURCH NORTH,,39-1239165,MEQUON,WI,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
24988,UNITARIAN CHURCH OF ALL SOULS,,13-1782493,NEW YORK,NY,501(C)3,127000,,FOR RECIPIENT'S EXEMPT PURPOSE
24989,UNITARIAN CHURCH OF BARNSTABLE,,04-2105791,BARNSTABLE,MA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
24990,UNITARIAN CONGREGATION OF WEST CHESTER,,23-2265620,WEST CHESTER,PA,501(C)3,9279,,FOR RECIPIENT'S EXEMPT PURPOSE
24991,UNITARIAN SOCIETY OF NORTHAMPTON AND FLORENCE,,04-2160539,NORTHAMPTON,MA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
24992,UNITARIAN SOCIETY OF RIDGEWOOD,,22-1717280,RIDGEWOOD,NJ,501(C)3,14400,,FOR RECIPIENT'S EXEMPT PURPOSE
24993,UNITARIAN UNIVERSALIST ASSOCIATION,,04-2103733,BOSTON,MA,501(C)3,22700,,FOR RECIPIENT'S EXEMPT PURPOSE
24994,UNITARIAN UNIVERSALIST CHURCH OF,,95-6209626,RANCHO MIRAGE,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
